timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1.52968E+15,-2,7,25,2,-5,-4,-4,1
1.52968E+15,2,3,15,2,-1,0,13,-3
1.52968E+15,-1,-2,-5,2,0,-2,-5,3
1.52968E+15,1,2,1,-2,0,-3,1,2
1.52968E+15,-4,-9,-15,5,3,-2,-8,-4
1.52968E+15,-3,-13,-4,-5,2,1,3,-7
1.52968E+15,2,0,2,-6,-6,-2,2,2
1.52968E+15,-2,4,3,3,-1,-1,-2,-3
1.52968E+15,-3,-9,-7,-2,1,1,-3,-1
1.52968E+15,-3,1,14,8,3,3,7,6
1.52968E+15,-1,0,-31,-9,4,-1,-10,-4
1.52968E+15,4,-6,-8,-4,-2,1,-1,0
1.52968E+15,0,4,38,-3,-10,-2,2,-3
1.52968E+15,-4,-7,-21,-8,-6,1,-1,1
1.52968E+15,-5,2,-4,2,4,-1,1,-7
1.52968E+15,0,4,14,9,2,-2,-24,-6
1.52968E+15,1,-2,-2,-1,0,0,6,-5
1.52968E+15,-2,0,-9,0,-2,-8,-13,-1
1.52968E+15,-3,-10,4,0,-5,0,6,-4
1.52968E+15,0,2,23,9,4,3,-2,0
1.52968E+15,1,-2,-43,-21,-2,-1,8,5
1.52968E+15,0,-4,10,7,3,3,2,8
1.52968E+15,6,15,-4,5,4,-1,-10,-4
1.52968E+15,-6,-3,16,-3,-4,-4,5,2
1.52968E+15,4,6,7,10,3,0,-7,3
1.52968E+15,-5,-3,-24,-13,-2,1,6,-6
1.52968E+15,0,-3,9,-3,-1,-1,-12,3
1.52968E+15,2,7,5,5,-1,-5,-18,-8
1.52968E+15,-6,-2,-2,1,-1,1,10,3
1.52968E+15,1,-1,-2,11,2,-7,-17,-4
1.52968E+15,-4,-9,2,-2,1,1,13,2
1.52968E+15,-2,9,1,-4,2,5,12,-3
1.52968E+15,4,-1,-7,1,-3,-5,-7,3
1.52968E+15,3,1,14,3,0,-3,5,6
1.52968E+15,2,9,-1,5,4,2,4,0
1.52968E+15,2,-4,-4,-6,-7,-6,3,-1
1.52968E+15,-5,1,3,4,-1,2,20,2
1.52968E+15,-1,1,10,-3,-2,0,-13,-9
1.52968E+15,1,0,-20,-6,-2,-3,8,-1
1.52968E+15,2,1,-3,5,5,1,5,5
1.52968E+15,-3,-11,-7,-2,-3,-5,-7,-5
1.52968E+15,-1,0,-8,-4,-1,2,3,-5
1.52968E+15,3,3,20,3,-2,-1,1,1
1.52968E+15,0,0,5,2,-4,-3,2,-2
1.52968E+15,-3,-6,-8,-2,1,-1,-7,-1
1.52968E+15,-2,1,-3,-2,3,0,-4,-3
1.52968E+15,-1,-2,5,-2,2,4,12,2
1.52968E+15,2,-3,-7,-3,1,-5,-17,-6
1.52968E+15,-1,3,3,-1,-4,0,-1,-2
1.52968E+15,-8,-10,-5,3,-2,0,3,-1
1.52968E+15,0,-4,-13,-4,-3,0,-5,-2
1.52968E+15,-1,-1,-14,-5,0,-2,6,-2
1.52968E+15,-1,6,12,0,-2,-3,-5,-1
1.52968E+15,-3,-3,2,0,-1,0,4,0
1.52968E+15,-4,-4,-3,3,2,5,-2,-2
1.52968E+15,-9,-5,11,-1,-7,-1,-2,-4
1.52968E+15,5,1,-1,-1,-1,-7,-7,3
1.52968E+15,7,2,5,1,-2,-1,7,1
1.52968E+15,-4,-2,-11,-2,0,3,2,-1
1.52968E+15,3,3,2,1,4,-3,-5,0
1.52968E+15,2,4,10,17,6,4,-2,2
1.52968E+15,-2,0,1,-10,-7,-5,-6,-4
1.52968E+15,0,-3,-8,2,1,-8,-6,0
1.52968E+15,1,5,2,0,-1,3,2,1
1.52968E+15,-2,-5,-7,-3,-4,3,-2,-5
1.52968E+15,10,9,8,8,4,6,16,14
1.52968E+15,-4,0,-3,-3,-3,-3,15,-2
1.52968E+15,-5,-14,-11,-3,1,-1,-16,-3
1.52968E+15,3,3,-16,-6,1,-2,-3,1
1.52968E+15,2,8,23,0,-4,-7,-6,-1
1.52968E+15,3,6,9,2,-1,7,6,4
1.52968E+15,1,-4,23,14,0,-4,-1,5
1.52968E+15,-3,-10,-48,-23,-3,3,7,2
1.52968E+15,-5,-4,-3,4,2,-3,-5,-3
1.52968E+15,-1,8,27,5,-3,-4,-2,-4
1.52968E+15,1,-4,-7,-5,-2,-2,0,1
1.52968E+15,2,4,-4,6,1,0,-1,1
1.52968E+15,1,0,26,2,-3,-3,9,3
1.52968E+15,-1,-7,-5,-4,0,2,-2,2
1.52968E+15,-1,-1,16,18,11,8,2,3
1.52968E+15,0,3,-35,-21,-9,-2,6,-1
1.52968E+15,-3,-6,-27,-4,-1,-1,-8,-2
1.52968E+15,3,-1,3,-2,-4,-2,4,-1
1.52968E+15,-1,2,0,-4,-4,-7,-5,-2
1.52968E+15,-2,-4,23,15,10,6,1,0
1.52968E+15,-1,2,-6,0,2,2,5,-4
1.52968E+15,0,-7,-12,-5,-4,-2,-7,1
1.52968E+15,5,13,7,8,3,0,9,1
1.52968E+15,-11,-17,-8,-20,-11,-4,-3,-6
1.52968E+15,3,3,5,10,6,1,-5,-1
1.52968E+15,-5,5,22,8,-2,-5,-9,-14
1.52968E+15,4,3,-30,-15,-1,1,5,0
1.52968E+15,5,6,10,5,0,0,-6,-4
1.52968E+15,-7,-4,3,-5,-5,-8,-8,-4
1.52968E+15,-1,-1,-4,1,0,-5,-11,0
1.52968E+15,-2,-1,2,-1,-2,4,5,-4
1.52968E+15,-1,-3,-2,3,2,1,-2,2
1.52968E+15,3,8,-6,-9,-2,2,12,0
1.52968E+15,-3,-5,21,7,0,-2,-5,3
1.52968E+15,-5,-4,-14,-15,-7,-5,-5,-10
1.52968E+15,2,-4,-5,-3,-5,-4,1,4
1.52968E+15,-1,-2,-9,-3,-3,4,-6,-2
1.52968E+15,0,1,-3,-3,1,0,1,-1
1.52968E+15,-1,-6,-13,-2,0,1,-3,-1
1.52968E+15,-3,4,24,7,0,-5,-12,-8
1.52968E+15,0,-5,2,-4,-4,-2,5,2
1.52968E+15,-1,-5,-17,-6,-1,4,-2,0
1.52968E+15,-5,-6,4,5,0,-3,-12,-1
1.52968E+15,5,10,19,9,-1,-3,-3,0
1.52968E+15,0,2,-13,0,2,-1,2,3
1.52968E+15,0,-2,2,5,1,-1,0,0
1.52968E+15,3,2,-4,-10,-4,5,28,8
1.52968E+15,-4,-8,-25,-15,-7,-4,-5,2
1.52968E+15,4,6,31,17,5,1,-7,-1
1.52968E+15,1,2,0,-4,-2,-6,1,1
1.52968E+15,0,0,-3,-1,-3,4,-1,-1
1.52968E+15,-1,-7,-8,1,5,0,9,1
1.52968E+15,1,2,5,2,1,-4,-2,4
1.52968E+15,-3,3,5,-1,-6,-5,1,-1
1.52968E+15,-1,-5,16,10,-1,-2,-2,4
1.52968E+15,2,6,-13,-18,-2,-1,-3,-3
1.52968E+15,-5,-8,-17,-9,-4,-3,-12,-5
1.52968E+15,1,9,-7,12,8,3,-1,-2
1.52968E+15,-2,-4,-1,-5,-1,-4,-7,-4
1.52968E+15,0,-1,36,16,-1,-3,12,6
1.52968E+15,-1,0,-14,-7,-3,-2,-3,-5
1.52968E+15,-1,-5,-3,1,2,0,0,1
1.52968E+15,-4,0,-12,-8,-3,-1,-2,-3
1.52968E+15,4,7,4,4,0,-4,-4,-1
1.52968E+15,2,3,-4,-1,-2,-3,-2,2
1.52968E+15,-7,-10,14,6,4,5,-6,-3
1.52968E+15,-5,-7,-8,-7,0,-1,13,1
1.52968E+15,0,1,-4,-2,2,3,-5,1
1.52968E+15,2,3,-18,-9,-8,-2,2,-3
1.52968E+15,3,-8,-22,-6,-2,0,-7,3
1.52968E+15,1,10,36,17,7,-1,-1,0
1.52968E+15,-7,-4,6,-4,-6,-4,3,-11
1.52968E+15,0,-1,0,2,5,8,0,3
1.52968E+15,4,-1,-20,-14,-4,-5,-1,1
1.52968E+15,-3,-2,12,0,-6,-1,-1,-3
1.52968E+15,3,1,8,10,6,1,-1,1
1.52968E+15,-3,1,-3,2,7,3,3,-1
1.52968E+15,-4,-5,13,1,-6,-4,-1,-4
1.52968E+15,-1,-7,-24,-19,-12,-6,-1,1
1.52968E+15,-4,1,12,2,-1,2,-2,-5
1.52968E+15,-4,-5,-23,-7,4,4,-1,-5
1.52968E+15,2,3,14,2,5,3,5,6
1.52968E+15,-1,-1,-8,-4,-3,-5,1,0
1.52968E+15,0,-2,1,-1,-3,0,-2,3
1.52968E+15,-1,1,24,5,-4,-6,-1,-3
1.52968E+15,-4,-1,-5,-3,-3,-2,-4,2
1.52968E+15,0,-4,-14,1,5,1,-4,-1
1.52968E+15,2,-2,-4,3,2,3,5,6
1.52968E+15,1,0,6,-3,-5,-7,-5,1
1.52968E+15,2,-1,12,1,-1,1,0,-7
1.52968E+15,-4,-4,-38,-15,-4,-6,8,-5
1.52968E+15,3,3,6,2,0,2,-5,-4
1.52968E+15,-1,-5,1,3,0,-4,2,0
1.52968E+15,-1,-12,-22,-7,-2,-3,-4,1
1.52968E+15,1,8,39,9,-1,-2,4,2
1.52968E+15,-2,7,2,0,2,4,-6,-11
1.52968E+15,-1,-5,-9,-6,1,4,8,6
1.52968E+15,2,4,-11,-3,-1,-2,3,0
1.52968E+15,1,-6,6,10,1,2,-1,9
1.52968E+15,-3,2,5,-2,-4,-1,-1,-5
1.52968E+15,-1,-1,-12,-1,4,0,-4,0
1.52968E+15,0,-2,11,-3,-2,-2,2,-3
1.52968E+15,1,4,30,18,4,-2,-11,-2
1.52968E+15,-3,0,-5,-12,-5,3,-3,-1
1.52968E+15,-1,-3,-5,-5,-4,-4,1,-2
1.52968E+15,-2,-5,-12,-6,-2,-2,-12,-1
1.52968E+15,-5,0,-7,-6,-3,-1,-14,-8
1.52968E+15,0,-10,-3,-1,-1,-4,25,12
1.52968E+15,-2,-1,-1,-4,-5,-1,9,0
1.52968E+15,0,9,8,4,-2,-1,-16,3
1.52968E+15,2,-8,-24,-5,2,3,6,4
1.52968E+15,1,5,-1,-9,-5,-14,-19,-2
1.52968E+15,0,-2,2,-5,-2,2,11,2
1.52968E+15,0,-1,6,4,4,1,5,-4
1.52968E+15,-3,-4,-19,-6,-1,6,10,7
1.52968E+15,1,-1,-2,6,8,1,4,-1
1.52968E+15,1,0,2,6,1,-4,-11,2
1.52968E+15,2,5,-2,0,3,2,0,-4
1.52968E+15,3,7,19,3,-2,-6,0,3
1.52968E+15,-7,-2,11,12,1,3,3,2
1.52968E+15,-3,-6,-8,-14,-5,-3,-8,-2
1.52968E+15,-4,1,-12,-9,-2,0,18,-2
1.52968E+15,-1,0,-5,0,5,0,-9,2
1.52968E+15,1,6,2,5,3,0,-5,-1
1.52968E+15,-2,4,22,8,0,-5,-11,-4
1.52968E+15,-1,-4,-17,-7,-3,4,-2,-5
1.52968E+15,1,-8,10,-2,-6,-7,-6,3
1.52968E+15,5,17,-10,-9,0,4,16,-1
1.52968E+15,-4,-13,-1,7,6,2,-17,-2
1.52968E+15,0,10,7,-9,-7,-4,-4,-2
1.52968E+15,-2,-1,-3,-3,-3,-3,-1,4
1.52968E+15,-1,-13,-13,-1,1,0,-1,-2
1.52968E+15,3,5,14,12,4,-1,2,-2
1.52968E+15,1,-8,-26,-14,-4,-4,13,5
1.52968E+15,-2,9,21,5,1,1,-3,-6
1.52968E+15,2,-8,-15,-7,1,-1,2,0
1.52968E+15,-4,11,2,3,0,-1,-1,-8
1.52968E+15,-1,-10,16,5,-3,-4,-4,1
1.52968E+15,2,2,-18,0,-2,-3,1,-5
1.52968E+15,-4,-8,-3,-3,0,-1,-3,-8
1.52968E+15,4,1,0,-1,2,-1,-2,0
1.52968E+15,-2,0,3,5,-1,2,3,1
1.52968E+15,2,7,-10,-8,-2,3,6,0
1.52968E+15,-5,0,7,6,3,-2,-9,-10
1.52968E+15,0,4,-1,3,0,2,6,-3
1.52968E+15,-3,-18,-1,-8,-6,-7,-4,1
1.52968E+15,-1,-1,-10,-5,-2,-1,-5,-5
1.52968E+15,4,2,15,6,-1,0,2,5
1.52968E+15,-2,-2,-18,-11,-8,-7,-1,5
1.52968E+15,0,10,24,13,5,11,-6,-3
1.52968E+15,-1,-3,-7,-3,-1,4,8,-2
1.52968E+15,4,0,-17,-1,2,1,-1,8
1.52968E+15,-4,-9,-1,-3,-1,-2,3,-2
1.52968E+15,-2,-1,11,1,-1,-3,-1,-3
1.52968E+15,1,-1,-9,-8,-5,-5,-2,0
1.52968E+15,-5,-4,-4,-3,-5,-7,-13,0
1.52968E+15,-1,-4,-2,1,-2,0,5,2
1.52968E+15,1,-4,-6,-1,-3,-4,-5,-1
1.52968E+15,-2,3,0,2,2,-1,-2,-6
1.52968E+15,3,4,18,7,-2,-3,7,2
1.52968E+15,2,5,-9,-14,-3,-2,-5,-2
1.52968E+15,-3,-1,12,2,1,-2,4,2
1.52968E+15,-2,-14,-6,-2,1,0,-4,-3
1.52968E+15,-1,0,2,-1,-3,-2,-2,-1
1.52968E+15,2,-1,0,2,-1,0,1,0
1.52968E+15,1,3,-20,-4,-3,-5,-8,3
1.52968E+15,0,5,17,5,-2,-8,2,-3
1.52968E+15,-2,-5,-3,0,6,9,-8,-2
1.52968E+15,-2,-3,-1,-3,-3,-6,2,0
1.52968E+15,-2,5,-6,-6,-5,-8,-6,-12
1.52968E+15,-3,-2,8,5,0,-2,-3,2
1.52968E+15,2,3,-15,-3,-4,-5,-1,1
1.52968E+15,-7,-7,47,13,1,0,-9,-5
1.52968E+15,-3,-1,-35,-13,1,-4,9,1
1.52968E+15,-3,-9,-4,-2,1,2,1,-2
1.52968E+15,-2,-1,-3,-6,-5,-4,-2,-4
1.52968E+15,5,4,5,6,5,2,-5,3
1.52968E+15,3,4,9,3,1,-2,6,2
1.52968E+15,-4,-3,-6,-3,4,7,-3,-1
1.52968E+15,-3,-3,1,-4,-6,-6,-8,-5
1.52968E+15,-1,-4,-21,-8,-3,-1,3,3
1.52968E+15,2,5,18,10,4,3,-2,-4
1.52968E+15,1,-1,-13,-2,2,1,3,2
1.52968E+15,-1,-2,5,-2,-4,-3,18,2
1.52968E+15,-1,-3,13,14,3,2,-7,-3
1.52968E+15,-4,-7,-16,-22,-9,-6,-10,-2
1.52968E+15,-1,4,7,2,-1,-7,-15,-8
1.52968E+15,2,0,-1,-3,-1,0,7,6
1.52968E+15,-4,-3,-8,-2,-1,2,9,2
1.52968E+15,-1,3,12,11,7,7,4,3
1.52968E+15,2,0,-15,-2,2,1,0,1
1.52968E+15,-1,1,8,0,1,-1,-8,2
1.52968E+15,-4,-3,0,-5,-7,-7,0,-6
1.52968E+15,-1,0,-8,2,1,-2,-6,-1
1.52968E+15,2,6,13,1,-2,-1,8,7
1.52968E+15,1,7,3,5,2,2,5,0
1.52968E+15,1,-17,-15,-5,0,3,0,2
1.52968E+15,-3,-6,-6,2,-2,-5,4,-3
1.52968E+15,1,2,1,3,1,1,-7,-6
1.52968E+15,-5,-4,8,0,2,0,-6,1
1.52968E+15,0,8,1,-15,-9,-4,0,-2
1.52968E+15,0,-5,-7,6,1,-2,1,4
1.52968E+15,-2,-2,2,-2,1,-3,0,0
1.52968E+15,-3,-5,-6,-5,-7,-2,0,-4
1.52968E+15,1,3,4,1,-3,-4,-3,-1
1.52968E+15,-2,1,0,7,2,2,8,3
1.52968E+15,-1,-1,6,-5,-2,-3,-1,-2
1.52968E+15,-1,-5,-2,3,0,-1,-6,-3
1.52968E+15,0,-2,-27,-11,-3,-4,0,-1
1.52968E+15,-1,-1,0,-3,0,-1,2,0
1.52968E+15,3,1,-2,7,0,-1,-6,0
1.52968E+15,1,4,4,-2,-1,-4,5,-1
1.52968E+15,-3,3,4,-1,0,3,4,-1
1.52968E+15,-2,-5,-10,-9,-5,1,-4,-2
1.52968E+15,2,3,14,7,1,1,5,1
1.52968E+15,0,-1,-1,-3,-2,-7,-14,4
1.52968E+15,-2,-4,-35,-11,-2,-3,-10,-6
1.52968E+15,0,4,21,-3,-2,-1,0,-4
1.52968E+15,1,-3,-7,1,-1,-2,3,7
1.52968E+15,3,-1,12,5,4,4,4,-1
1.52968E+15,-4,-2,-15,-6,-2,-2,-1,-10
1.52968E+15,1,-3,-8,-7,0,-2,15,0
1.52968E+15,2,-3,-6,-8,0,-6,-1,-5
1.52968E+15,-1,-3,-19,-5,-3,5,-3,2
1.52968E+15,4,5,21,9,2,3,3,8
1.52968E+15,2,5,17,10,5,6,0,7
1.52968E+15,-1,1,-11,-4,-4,0,1,-3
1.52968E+15,-7,-9,-13,-2,-3,-3,5,-5
1.52968E+15,2,3,16,10,7,3,1,2
1.52968E+15,-2,1,-12,-5,-5,-3,-5,-5
1.52968E+15,-4,-2,14,2,-5,-1,8,2
1.52968E+15,4,4,3,2,3,1,0,0
1.52968E+15,-3,-7,13,6,-6,-8,-9,0
1.52968E+15,-2,0,-5,-6,-2,-4,-5,-3
1.52968E+15,2,-2,9,9,7,8,4,2
1.52968E+15,-5,-3,-19,-17,-9,-6,-13,-14
1.52968E+15,-2,4,15,2,3,-2,4,-1
1.52968E+15,2,-11,-32,2,5,1,-7,-1
1.52968E+15,-1,10,43,2,-8,-3,0,-1
1.52968E+15,-3,-9,-10,2,1,0,0,2
1.52968E+15,2,3,9,5,2,1,-12,-3
1.52968E+15,-2,1,-27,-17,-4,7,6,4
1.52968E+15,-3,2,-9,-1,0,-7,-5,-4
1.52968E+15,3,-1,8,4,2,6,6,0
1.52968E+15,1,2,-5,-6,-3,-5,-5,4
1.52968E+15,1,-1,18,8,-1,-4,-6,-7
1.52968E+15,5,1,-28,-2,1,7,-8,-1
1.52968E+15,1,7,6,3,4,3,12,4
1.52968E+15,-3,-2,10,4,-2,-1,5,0
1.52968E+15,0,-1,37,12,3,-1,-2,1
1.52968E+15,0,5,-9,-16,-7,-2,-2,5
1.52968E+15,0,-3,-14,-6,-7,-7,-7,-2
1.52968E+15,2,11,16,7,-2,-1,-2,0
1.52968E+15,-5,-8,6,8,1,-1,-1,3
1.52968E+15,-6,-13,-35,-8,1,1,-7,-8
1.52968E+15,-1,2,17,1,-3,-3,4,6
1.52968E+15,-1,5,-1,0,3,3,1,-7
1.52968E+15,1,1,5,0,-2,-6,-8,2
1.52968E+15,-1,-5,-16,0,0,2,-7,-1
1.52968E+15,-3,-6,-19,-8,-3,-3,-4,-7
1.52968E+15,-2,-4,-8,-5,-1,-1,4,-3
1.52968E+15,0,-5,4,-1,-1,4,-2,-4
1.52968E+15,-2,-2,9,6,2,-2,-1,-2
1.52968E+15,0,1,-5,-10,-5,-5,-8,-4
1.52968E+15,-1,0,-6,-4,2,-1,13,6
1.52968E+15,-1,2,-9,4,0,-2,-3,0
1.52968E+15,-3,-16,-17,-21,-4,-4,-5,-7
1.52968E+15,1,9,31,12,1,0,0,4
1.52968E+15,3,-5,-8,-7,-3,2,4,5
1.52968E+15,1,5,-15,2,7,-2,-10,0
1.52968E+15,0,2,3,5,2,0,-4,1
1.52968E+15,-3,-5,-3,-1,-2,-3,-3,-5
1.52968E+15,-1,-6,1,-2,-2,-2,-1,-6
1.52968E+15,0,0,-12,-11,-6,-3,3,-2
1.52968E+15,-4,-3,8,3,-1,-2,0,0
1.52968E+15,0,0,-15,-2,3,-1,-8,-3
1.52968E+15,-6,2,22,8,-4,-2,-2,-5
1.52968E+15,-2,-4,-9,-9,-3,0,0,-8
1.52968E+15,4,14,21,10,2,-3,3,4
1.52968E+15,-3,-5,2,-2,-1,4,-3,0
1.52968E+15,-1,-6,-26,-8,-2,-1,5,1
1.52968E+15,-3,-4,12,1,-2,-6,3,2
1.52968E+15,-1,3,-12,-3,2,0,0,0
1.52968E+15,3,-1,37,20,5,0,2,-3
1.52968E+15,0,-3,-31,-22,-6,-5,1,8
1.52968E+15,0,1,-3,-5,-2,-3,-3,-1
1.52968E+15,-4,-8,2,-1,-6,-4,-8,-3
1.52968E+15,4,8,-1,1,1,3,0,3
1.52968E+15,-1,-4,-4,1,4,-1,3,1
1.52968E+15,0,1,1,-1,1,3,11,10
1.52968E+15,1,-1,-2,-2,-1,0,2,1
1.52968E+15,0,1,-9,0,-1,-3,6,2
1.52968E+15,-1,-4,-3,1,-1,-2,-18,-4
1.52968E+15,0,2,5,0,-4,-2,0,3
1.52968E+15,-3,-3,0,-4,-2,5,1,-4
1.52968E+15,2,6,-8,4,6,0,-3,1
1.52968E+15,0,3,20,-5,-8,-5,2,-4
1.52968E+15,-3,-1,13,5,1,2,-1,0
1.52968E+15,1,-3,-7,2,1,-1,-2,-2
1.52968E+15,-1,-5,-7,-11,-9,-5,1,-1
1.52968E+15,0,-6,-11,4,6,7,4,1
1.52968E+15,4,3,5,0,-3,-3,-5,-3
1.52968E+15,-2,0,1,3,4,-1,5,-1
1.52968E+15,-2,-4,-7,-11,-2,-1,0,-2
1.52968E+15,1,10,23,9,-1,-3,1,-3
1.52968E+15,0,-2,-25,-11,1,3,6,-1
1.52968E+15,-2,-4,-12,-2,2,0,-7,-3
1.52968E+15,0,-1,1,-2,3,0,1,0
1.52968E+15,-1,-1,-6,0,0,5,-1,1
1.52968E+15,1,2,18,8,1,-4,-3,-1
1.52968E+15,0,-3,-14,-9,-5,0,-2,-8
1.52968E+15,-4,-4,-7,-8,-6,-4,-1,12
1.52968E+15,0,6,7,6,-1,2,-1,0
1.52968E+15,0,-2,14,10,3,-2,-5,0
1.52968E+15,-1,2,0,-2,-3,1,-3,1
1.52968E+15,0,-3,-9,1,3,4,10,-1
1.52968E+15,1,-3,-17,0,5,5,4,3
1.52968E+15,3,5,23,8,-2,-8,-6,3
1.52968E+15,0,3,10,0,-3,-5,7,3
1.52968E+15,-5,-9,-8,-6,-3,8,-3,-3
1.52968E+15,1,1,0,3,3,4,1,1
1.52968E+15,-3,-1,-7,-3,2,2,-2,-5
1.52968E+15,2,2,7,-3,-1,5,5,3
1.52968E+15,-3,-2,10,8,-1,-11,-11,-3
1.52968E+15,-1,-3,-11,-2,5,8,5,-2
1.52968E+15,-6,-7,-15,-5,-2,-1,-9,-2
1.52968E+15,2,7,29,9,-2,-9,-10,-3
1.52968E+15,1,-2,-3,-5,0,10,7,-8
1.52968E+15,0,-1,6,1,-2,-1,0,-1
1.52968E+15,0,-5,2,2,2,-1,3,0
1.52968E+15,-2,-6,-35,-11,0,-3,2,1
1.52968E+15,2,2,-5,1,2,-1,-5,-2
1.52968E+15,-2,-4,-11,-6,-2,-5,-3,-2
1.52968E+15,2,7,23,4,1,4,5,-1
1.52968E+15,-3,-7,1,1,-4,-1,-9,0
1.52968E+15,3,0,-12,-3,-2,-2,6,1
1.52968E+15,4,8,25,10,4,4,10,10
1.52968E+15,-3,-3,-31,-9,1,2,2,1
1.52968E+15,0,0,3,-5,-5,-3,-4,-4
1.52968E+15,0,1,2,1,-2,-7,-5,0
1.52968E+15,-6,-10,-18,-10,-4,2,-2,-8
1.52968E+15,2,4,8,1,-5,-7,-1,-4
1.52968E+15,2,3,10,5,10,10,10,6
1.52968E+15,-5,-5,-20,1,6,2,0,-6
1.52968E+15,0,2,17,0,-7,-6,-8,3
1.52968E+15,0,5,20,4,-4,-3,4,-1
1.52968E+15,-4,-7,-34,-20,-7,-2,2,-4
1.52968E+15,1,3,27,17,4,4,1,-1
1.52968E+15,1,0,-21,-12,-3,-7,-9,-3
1.52968E+15,3,6,-4,0,0,-1,4,3
1.52968E+15,-2,-6,4,-1,0,4,-6,-1
1.52968E+15,2,7,14,3,-2,-6,-3,0
1.52968E+15,-1,-4,-19,-6,-3,-2,-6,-1
1.52968E+15,-1,1,11,-2,0,0,-1,0
1.52968E+15,3,7,11,10,2,-2,5,-1
1.52968E+15,1,2,6,2,2,1,0,3
1.52968E+15,-6,-7,-8,-5,-2,-4,1,-7
1.52968E+15,1,-1,12,3,1,-3,-4,0
1.52968E+15,-2,-2,-22,-8,-1,3,-1,5
1.52968E+15,-1,-2,-1,-2,-3,3,-4,-3
1.52968E+15,0,-2,-4,-2,-1,-5,-2,-3
1.52968E+15,-5,-5,-9,2,2,2,8,1
1.52968E+15,-2,-1,14,1,-4,-3,-4,-4
1.52968E+15,-2,-4,-14,-5,3,0,8,-2
1.52968E+15,4,6,19,4,-3,-3,-7,6
1.52968E+15,-2,1,-9,-4,-4,-5,-19,-19
1.52968E+15,-3,-2,5,6,-2,-2,3,4
1.52968E+15,-1,-4,-18,-6,1,-1,2,1
1.52968E+15,0,2,20,9,6,0,-1,-3
1.52968E+15,-1,11,-18,-15,-8,3,3,1
1.52968E+15,2,2,7,7,5,0,5,1
1.52968E+15,-2,1,3,-12,-7,-4,-3,-4
1.52968E+15,1,3,10,11,6,4,1,4
1.52968E+15,-2,-9,-14,-16,-7,-3,0,2
1.52968E+15,-1,-2,10,5,0,-4,-4,-4
1.52968E+15,1,-1,-6,2,2,0,-1,0
1.52968E+15,-1,0,4,0,1,0,-7,-3
1.52968E+15,-4,-5,-9,-1,0,-2,-6,-2
1.52968E+15,3,7,20,9,5,3,4,2
1.52968E+15,-8,-10,-13,-12,-8,-4,6,-3
1.52968E+15,-3,0,-6,-8,-4,-3,-5,-8
1.52968E+15,0,-5,2,8,0,-2,1,-3
1.52968E+15,-3,-8,-31,-11,1,-1,-9,0
1.52968E+15,0,10,22,2,-5,-5,-3,-4
1.52968E+15,-4,-7,-4,-1,0,0,3,1
1.52968E+15,2,0,-6,2,3,5,5,5
1.52968E+15,0,6,6,4,1,-1,-5,-8
1.52968E+15,0,-6,9,9,-5,-3,1,3
1.52968E+15,-4,-7,-30,-13,2,-2,0,-1
1.52968E+15,2,5,5,7,4,-1,1,3
1.52968E+15,-2,1,5,-3,-4,-5,0,-3
1.52968E+15,-1,3,-11,-4,2,1,-11,-2
1.52968E+15,-1,-6,21,3,-3,0,3,0
1.52968E+15,1,-7,-6,6,7,4,8,0
1.52968E+15,-4,-8,-13,-18,-8,-3,14,-4
1.52968E+15,1,8,7,0,-2,-2,-11,15
1.52968E+15,7,11,6,7,1,-2,0,-1
1.52968E+15,-7,-6,-1,-4,-5,0,-5,-3
1.52968E+15,0,-7,-31,-8,1,3,9,2
1.52968E+15,-1,-4,3,3,5,0,-3,-3
1.52968E+15,0,1,-11,-2,1,-3,-1,1
1.52968E+15,4,6,20,-1,-4,-3,2,2
1.52968E+15,0,-3,-1,4,-5,-5,-16,-4
1.52968E+15,-2,1,3,1,5,2,2,-4
1.52968E+15,-2,0,-7,-7,2,4,6,0
1.52968E+15,-3,-4,-2,-1,1,-2,-1,-4
1.52968E+15,-2,-3,6,4,-4,-2,10,2
1.52968E+15,2,0,-21,-10,-4,0,-12,2
1.52968E+15,1,5,12,5,0,1,2,-1
1.52968E+15,0,1,3,1,-1,1,-2,7
1.52968E+15,3,3,-23,-13,-2,-7,-9,-3
1.52968E+15,-1,-2,35,12,-1,0,2,-5
1.52968E+15,-2,-1,-7,1,-1,1,-2,0
1.52968E+15,-4,-11,-7,-3,-2,-2,-1,1
1.52968E+15,3,2,6,6,2,-1,1,4
1.52968E+15,2,0,1,4,0,-5,7,1
1.52968E+15,-4,-3,-9,-14,-6,6,3,-3
1.52968E+15,2,2,3,1,-4,-5,0,0
1.52968E+15,-1,-6,-6,-2,1,3,1,1
1.52968E+15,-1,1,7,3,3,-1,2,-1
1.52968E+15,1,-1,-1,1,0,-4,-5,0
1.52968E+15,3,1,-10,-3,0,-3,-4,0
1.52968E+15,-3,4,17,10,7,-1,4,3
1.52968E+15,-1,-9,10,-5,-5,-1,-4,3
1.52968E+15,3,1,2,2,-1,-1,6,0
1.52968E+15,-1,1,-12,-7,-6,-1,-5,-4
1.52968E+15,-1,1,17,10,4,1,10,1
1.52968E+15,0,-1,-17,-4,0,0,-4,-2
1.52968E+15,0,-1,18,13,3,-5,-10,1
1.52968E+15,0,3,1,-15,-6,-5,4,0
